time,time,flux,flux_err
1721.3760554998903,1721.3760554998903,0.987524715451972,0.023230172959307686
1721.3774444091296,1721.3774444091296,1.0307844482404913,0.02330251656208812
1721.3788333181353,1721.3788333181353,1.010452547998672,0.02319076766368362
1721.380222227374,1721.380222227374,0.9924219328122249,0.023223154375014335
1721.3816111363803,1721.3816111363803,1.0127292254944575,0.023259930797024802
1721.3830000456198,1721.3830000456198,0.998654203671681,0.023195572727711774
1721.384388954627,1721.384388954627,0.9935682670842066,0.02315754583238626
1721.3857778638662,1721.3857778638662,0.9932838901509335,0.02315284571626551
1721.3871667728722,1721.3871667728722,1.000120543345299,0.02318234594283992
1721.3885556821115,1721.3885556821115,0.9976637076476255,0.023158931089689697
1721.389944591118,1721.389944591118,0.9923284705024704,0.023163487917652655
1721.3913335003565,1721.3913335003565,1.0145805202145664,0.023221011317592216
1721.392722409595,1721.392722409595,1.01613703067129,0.02314705322655959
1721.3941113186017,1721.3941113186017,0.9931720960250675,0.02317604312676252
1721.3955002278417,1721.3955002278417,1.0227740934055292,0.023171798174572628
1721.3968891368488,1721.3968891368488,0.9924027649582966,0.023318816236405717
1721.3982780460874,1721.3982780460874,1.0054514011817868,0.02317827728927882
1721.3996669550934,1721.3996669550934,0.9918026122903286,0.023148475612233366
1721.4010558643326,1721.4010558643326,1.0042430249650298,0.023252542665989417
1721.402444773339,1721.402444773339,1.015162809436319,0.023175227816698438
1721.4038336825784,1721.4038336825784,0.9902335908196028,0.023169014527392284
1721.4052225918172,1721.4052225918172,1.0109394984235476,0.023208651635469105
1721.406611500823,1721.406611500823,0.9970931468278603,0.023203237935512447
1721.4080004100629,1721.4080004100629,0.9752592667751382,0.023143077620523735
1721.40938931907,1721.40938931907,1.01095230695533,0.02329208489141423
1721.4107782283095,1721.4107782283095,0.9879762587234807,0.02312935924458601
1721.4121671373152,1721.4121671373152,1.0100927172969845,0.023308415383029815
1721.4135560465538,1721.4135560465538,1.0104504561904089,0.023154372680711775
1721.414944955793,1721.414944955793,1.0093771083514196,0.023284080524480024
1721.4163338647995,1721.4163338647995,1.0210758247889435,0.02323719775744347
1721.4177227740383,1721.4177227740383,1.0020398271338402,0.023176627362899244
1721.419111683044,1721.419111683044,1.004676462075233,0.023158768382420484
1721.420500592284,1721.420500592284,1.0155286699711992,0.023148245301818516
1721.4218895012912,1721.4218895012912,1.0006700798221744,0.023183187047406666
1721.4232784105307,1721.4232784105307,0.9952974582099122,0.023136452053558746
1721.4246673197692,1721.4246673197692,0.988198791532554,0.02316742852222612
1721.426056228775,1721.426056228775,1.01082821258767,0.023183973094386023
1721.4274451380143,1721.4274451380143,0.9889045373191306,0.023162616422351998
1721.4288340470207,1721.4288340470207,0.9913197769583446,0.023235522697989827
1721.4302229562602,1721.4302229562602,1.005530186191463,0.023144826210490885
1721.4316118654988,1721.4316118654988,1.0003718000992539,0.02317475278044925
1721.4330007745052,1721.4330007745052,1.011800392494747,0.0231518319123677
1721.4343896837454,1721.4343896837454,1.003243076059212,0.023143923069072612
1721.4357785927518,1721.4357785927518,0.9827403301972494,0.023206788833254596
1721.437167501991,1721.437167501991,1.012233026476851,0.023198100867252276
1721.4385564112297,1721.4385564112297,1.0323659344026632,0.02317376551395728
1721.4399453202354,1721.4399453202354,0.9898026286830306,0.02316980143079554
1721.4427231387142,1721.4427231387142,0.9881621653680139,0.02320645152470979
1721.4441120477206,1721.4441120477206,1.013665409070452,0.02323258478549895
